PlotNumber,SiteUnit
8230643,BWBSmw 1 /01
8230657,BWBSmw 1 /01
8529651,BWBSmw 1 /01
8529666,BWBSmw 1 /01
8529683,BWBSmw 1 /01
8416211,BWBSmw 1 /01
8630139,BWBSmw 1 /01
8630129,BWBSmw 1 /01
8630130,BWBSmw 1 /01
8630177,BWBSmw 1 /01
8529648,BWBSmw 1 /01
8529452,BWBSmw 1 /01
8529660,BWBSmw 1 /01
8529653,BWBSmw 1 /01
8529473,BWBSmw 1 /01
8529457,BWBSmw 1 /01
8428978,BWBSmw 1 /01
8416167,BWBSmw 1 /01
8529694,BWBSmw 1 /01
8529661,BWBSmw 1 /01
8230669,BWBSmw 1 /01
8225769,BWBSmw 1 /01
8225774,BWBSmw 1 /01
8529425,BWBSmw 1 /02
8529430,BWBSmw 1 /02
8529407,BWBSmw 1 /02
8529641,BWBSmw 1 /03
5760940,BWBSmw 1 /03
8529535,BWBSmw 1 /03
8529449,BWBSmw 1 /03
8529637,BWBSmw 1 /03
8529410,BWBSmw 1 /03
8529409,BWBSmw 1 /03
8529429,BWBSmw 1 /03
8529432,BWBSmw 1 /03
8529433,BWBSmw 1 /03
8529434,BWBSmw 1 /03
8529436,BWBSmw 1 /03
8529439,BWBSmw 1 /03
8529644,BWBSmw 1 /03
8529504,BWBSmw 1 /03
8529526,BWBSmw 1 /03
8529578,BWBSmw 1 /03
8529482,BWBSmw 1 /03
8529484,BWBSmw 1 /03
8428947,BWBSmw 1 /03
8428948,BWBSmw 1 /03
8428961,BWBSmw 1 /03
8529656,BWBSmw 1 /03
8529657,BWBSmw 1 /03
8630132,BWBSmw 1 /03
8529664,BWBSmw 1 /03
8529462,BWBSmw 1 /03
8529685,BWBSmw 1 /03
8416213,BWBSmw 1 /03
8416216,BWBSmw 1 /03
8529687,BWBSmw 1 /03
8529688,BWBSmw 1 /03
8529647,BWBSmw 1 /03
8529455,BWBSmw 1 /03
8529654,BWBSmw 1 /03
8428937,BWBSmw 1 /03
8230633,BWBSmw 1 /04
8230645,BWBSmw 1 /04
8230646,BWBSmw 1 /04
8230665,BWBSmw 1 /04
8230675,BWBSmw 1 /04
8230676,BWBSmw 1 /04
8230694,BWBSmw 1 /04
8225761,BWBSmw 1 /04
8225762,BWBSmw 1 /04
8225765,BWBSmw 1 /04
8225766,BWBSmw 1 /04
8225781,BWBSmw 1 /04
8225790,BWBSmw 1 /04
8225791,BWBSmw 1 /04
8225794,BWBSmw 1 /04
8529665,BWBSmw 1 /04
8529662,BWBSmw 1 /04
8529465,BWBSmw 1 /04
8416165,BWBSmw 1 /04
8428965,BWBSmw 1 /04
8630163,BWBSmw 1 /04
8416225,BWBSmw 1 /04
8416224,BWBSmw 1 /04
8529655,BWBSmw 1 /04
8416215,BWBSmw 1 /04
8529659,BWBSmw 1 /04
5760450,BWBSmw 1 /04
5760754,BWBSmw 1 /04
5760799,BWBSmw 1 /04
5760621,BWBSmw 1 /04
5760897,BWBSmw 1 /04
8529626,BWBSmw 1 /04
8529520,BWBSmw 1 /04
8529428,BWBSmw 1 /04
8529445,BWBSmw 1 /04
8529628,BWBSmw 1 /04
8529640,BWBSmw 1 /04
8529447,BWBSmw 1 /04
8529505,BWBSmw 1 /04
8529617,BWBSmw 1 /04
8529548,BWBSmw 1 /04
8529553,BWBSmw 1 /04
8529558,BWBSmw 1 /04
8529559,BWBSmw 1 /04
8529605,BWBSmw 1 /04
8529422,BWBSmw 1 /05
8529408,BWBSmw 1 /05
8529435,BWBSmw 1 /05
8529646,BWBSmw 1 /05
8529417,BWBSmw 1 /05
8630197,BWBSmw 1 /05
8529454,BWBSmw 1 /06
8529451,BWBSmw 1 /06
8529650,BWBSmw 1 /06
8529652,BWBSmw 1 /06
8529466,BWBSmw 1 /06
8529658,BWBSmw 1 /06
8529461,BWBSmw 1 /06
8428967,BWBSmw 1 /06
8529458,BWBSmw 1 /06
8428966,BWBSmw 1 /06
8630131,BWBSmw 1 /06
8529622,BWBSmw 1 /06
8529440,BWBSmw 1 /06
8529502,BWBSmw 1 /06
8529519,BWBSmw 1 /06
8529533,BWBSmw 1 /06
8529557,BWBSmw 1 /06
8529610,BWBSmw 1 /06
8630135,BWBSmw 1 /06
8529469,BWBSmw 1 /06
8630150,BWBSmw 1 /06
8529471,BWBSmw 1 /07
8529483,BWBSmw 1 /07
8529453,BWBSmw 1 /07
8416166,BWBSmw 1 /07
8416219,BWBSmw 1 /07
8529463,BWBSmw 1 /07
8416227,BWBSmw 1 /07
8529481,BWBSmw 1 /07
8529486,BWBSmw 1 /07
8428939,BWBSmw 1 /07
8428946,BWBSmw 1 /07
5760740,BWBSmw 1 /07
5760748,BWBSmw 1 /07
5760765,BWBSmw 1 /07
5760879,BWBSmw 1 /07
5760608,BWBSmw 1 /07
5760607,BWBSmw 1 /07
8529448,BWBSmw 1 /07
8529450,BWBSmw 1 /07
8529403,BWBSmw 1 /07
8529424,BWBSmw 1 /07
8529576,BWBSmw 1 /07
8529603,BWBSmw 1 /07
8529638,BWBSmw 1 /07
8529611,BWBSmw 1 /07
8529561,BWBSmw 1 /07
8230650,BWBSmw 1 /07
8529681,BWBSmw 1 /08
8529684,BWBSmw 1 /08
8529474,BWBSmw 1 /08
8416214,BWBSmw 1 /08
8529663,BWBSmw 1 /08
8529460,BWBSmw 1 /08
8230639,BWBSmw 1 /08
8230661,BWBSmw 1 /08
8225788,BWBSmw 1 /08
5760449,BWBSmw 1 /08
8529426,BWBSmw 1 /08
8529443,BWBSmw 1 /08
8529623,BWBSmw 1 /08
8529518,BWBSmw 1 /08
8529547,BWBSmw 1 /08
8529554,BWBSmw 1 /08
8529573,BWBSmw 1 /08
8529446,BWBSmw 1 /08
1976012,BWBSmw 2 /00
1976059,BWBSmw 2 /00
1976081,BWBSmw 2 /00
1976082,BWBSmw 2 /00
1976092,BWBSmw 2 /00
1976035,BWBSmw 2 /00
1976055,BWBSmw 2 /00
1976041,BWBSmw 2 /00
1976042,BWBSmw 2 /00
1976043,BWBSmw 2 /00
1976052,BWBSmw 2 /00
1976029,BWBSmw 2 /00
1976030,BWBSmw 2 /00
1976047,BWBSmw 2 /00
1976051,BWBSmw 2 /00
1976027,BWBSmw 2 /00
1976046,BWBSmw 2 /00
1976093,BWBSmw 2 /00
1976094,BWBSmw 2 /00
1976095,BWBSmw 2 /00
8630136,BWBSmw 2 /01
8630137,BWBSmw 2 /01
8630160,BWBSmw 2 /01
8630154,BWBSmw 2 /01
8630155,BWBSmw 2 /01
8630158,BWBSmw 2 /01
R0105,BWBSmw 2 /01
8630140,BWBSmw 2 /01
1976015,BWBSmw 2 /01
1976016,BWBSmw 2 /01
1976019,BWBSmw 2 /01
1976026,BWBSmw 2 /01
1976032,BWBSmw 2 /01
1976033,BWBSmw 2 /01
1976038,BWBSmw 2 /01
R0104,BWBSmw 2 /01
8630147,BWBSmw 2 /02
1976001,BWBSmw 2 /03
1976005,BWBSmw 2 /03
1976006,BWBSmw 2 /03
1976009,BWBSmw 2 /03
1976017,BWBSmw 2 /03
1976023,BWBSmw 2 /03
1976036,BWBSmw 2 /03
1976054,BWBSmw 2 /03
1976010,BWBSmw 2 /03
1976018,BWBSmw 2 /03
1976024,BWBSmw 2 /03
8630151,BWBSmw 2 /03
8630152,BWBSmw 2 /03
R0109,BWBSmw 2 /03
R0118,BWBSmw 2 /03
R0129,BWBSmw 2 /03
R0117,BWBSmw 2 /03
R0130,BWBSmw 2 /03
R0107,BWBSmw 2 /03
8630149,BWBSmw 2 /03
1976049,BWBSmw 2 /03
1976079,BWBSmw 2 /03
8630145,BWBSmw 2 /04
8630159,BWBSmw 2 /04
1976080,BWBSmw 2 /05
1976075,BWBSmw 2 /05
1976039,BWBSmw 2 /05
1976025,BWBSmw 2 /05
1976022,BWBSmw 2 /05
1976021,BWBSmw 2 /05
1976072,BWBSmw 2 /05
1976071,BWBSmw 2 /05
8630146,BWBSmw 2 /05
R0126,BWBSmw 2 /05
8630144,BWBSmw 2 /06
8630141,BWBSmw 2 /06
8630142,BWBSmw 2 /08
R0108,BWBSmw 2 /08
1976044,BWBSmw 2 /09
1976045,BWBSmw 2 /09
1976088,BWBSmw 2 /09
1976089,BWBSmw 2 /09
1976090,BWBSmw 2 /09
1976091,BWBSmw 2 /09
5760657,BWBSwk 1 /
5760807,BWBSwk 1 /01
5760794,BWBSwk 1 /01
5760576,BWBSwk 1 /01
5760710,BWBSwk 1 /01
5760716,BWBSwk 1 /01
5760706,BWBSwk 1 /01
8529614,BWBSwk 1 /01
5760726,BWBSwk 1 /02
5760698,BWBSwk 1 /03
5760805,BWBSwk 1 /03
5760762,BWBSwk 1 /03
5760498,BWBSwk 1 /03
5760456,BWBSwk 1 /03
8529606,BWBSwk 1 /03
8529645,BWBSwk 1 /03
8529438,BWBSwk 1 /03
8529544,BWBSwk 1 /03
8529543,BWBSwk 1 /03
5760804,BWBSwk 1 /03
5760407,BWBSwk 1 /03
5760571,BWBSwk 1 /03
5760462,BWBSwk 1 /03
5760795,BWBSwk 1 /03
5760405,BWBSwk 1 /03
5760842,BWBSwk 1 /03
5760573,BWBSwk 1 /03
5760917,BWBSwk 1 /03
5760451,BWBSwk 1 /03
8529541,BWBSwk 1 /03
8529551,BWBSwk 1 /03
5760485,BWBSwk 1 /03
