"PlotNumber","SiteUnit"
"95RC015","BG  xw 2 /111"
"95RC016","BG  xw 2 /114"
"9624517","BG  xw 2 /Gg01"
"962933","BG  xw 2 /Wm12"
"962934","BG  xw 2 /Ga03"
"962935","BG  xw 2 /Wm03"
"962936","BG  xw 2 /Wm07"
"962937","BG  xw 2 /Wm03"
"962947","BG  xw 2 /Wm07"
"962949","BG  xw 2 /Ga03"
"963068","BG  xw 2 /Wm07"
"963069","BG  xw 2 /Ff04"
"964116","BG  xw 2 /113"
"964122","BG  xw 2 /Gs01"
"964123","BG  xw 2 /110"
"964124","BG  xw 2 /114"
"964152","BG  xw 2 /111"
"964153","BG  xw 2 /Gg24"
"964156","BG  xw 2 /Ro04"
"964157","BG  xw 2 /Gg24"
"964159","BG  xw 2 /115"
"964171","BG  xw 2 /111"
"964172","BG  xw 2 /101a(Gg04)"
"964174","BG  xw 2 /Gs01"
"964195","BG  xw 2 /114"
"964196","BG  xw 2 /112(Fm01)"
"964203","BG  xw 2 /Gg01"
"96RC001","BG  xw 2 /Ff01"
"BR6","BG  xw 2 /Gg01"
"R102782","BG  xw 2 /101a(Gg04)"
"R105782","BG  xw 2 /115"
"R112781","BG  xw 2 /Gg22$2b.1"
"R113781","BG  xw 2 /Gg24"
"R115781","BG  xw 2 /101a(Gg04)"
"R130883","BG  xw 2 /101a(Gg04)"
"R205782","BG  xw 2 /115"
"R230981","BG  xw 2 /Gg22a"
"R404782","BG  xw 2 /Gg22$2b.1"
"R530981","BG  xw 2 /101b(Gg04)"
